Radius,Thickness Factor,Full,Height
0,1.021,0.667,0
10,1.033
20,1.021
30,1.053
40,1.017
50,1.053
60,1.065
70,1.041
80,1.029
90,1.029
100,1.017
110,1.021
120,0.977
130,0.985
140,0.949
150,0.861
160,0.829
